 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,1186984,3,2,52,92,46,0,17.33333333,25.00666578,46,46,46,0,121.3158728,4.212356696,296746,482731.9357,1015619,81,1186984,593492,596977.7284,1015619,171365,136495,136495,0,136495,136495,1,0,0,0,72,40,2.527414017,1.684942678,0,46,31.66666667,22.28601953,496.6666667,0,1,0,0,1,0,0,0,0,38,17.33333333,46,72,0,0,0,0,0,0,3,52,2,92,256,123,1,20,0,0,0,0,0,0,0,0,BENIGN
443,1371093,5,4,604,188,517,0,120.8,223.619543,176,0,47,86.04649906,577.6413416,6.564106155,171386.625,440570.808,1260435,11,1371093,342773.25,653611.003,1323048,311,87376,29125.33333,31784.37547,63278,411,0,0,0,0,112,92,3.646725642,2.917380513,0,517,79.2,163.7435665,26811.95556,0,0,0,1,0,0,0,0,0,88,120.8,47,112,0,0,0,0,0,0,5,604,4,188,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN
80,4869,2,0,12,0,6,6,6,0,0,0,0,0,2464.571781,410.7619634,4869,0,4869,4869,4869,4869,0,4869,4869,0,0,0,0,0,0,0,0,0,40,0,410.7619634,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,4872,2,0,12,0,6,6,6,0,0,0,0,0,2463.054187,410.5090312,4872,0,4872,4872,4872,4872,0,4872,4872,0,0,0,0,0,0,0,0,0,40,0,410.5090312,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,174922,7,11,1097,4969,517,0,156.7142857,208.5047676,1460,0,451.7272727,659.5236297,34678.31376,102.9030082,10289.52941,15366.70057,33561,4,140113,23352.16667,17615.47167,37780,628,141431,14143.1,16951.81863,34400,4,0,0,0,0,152,228,40.01783652,62.88517168,0,1460,319.2631579,531.7924451,282803.2047,0,0,0,1,0,0,0,0,1,337,156.7142857,451.7272727,152,0,0,0,0,0,0,7,1097,11,4969,8192,5459,6,20,0,0,0,0,0,0,0,0,BENIGN
443,4884,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0,0,13308.76331,614.2506143,2442,3447.852665,4880,4,4884,2442,3447.852665,4880,4,0,0,0,0,0,0,0,0,0,60,0,614.2506143,0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.66666667,21.66666667,0,60,0,0,0,0,0,0,3,65,0,0,63675,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
53,119923908,2,1,91,72,51,40,45.5,7.778174593,72,72,72,0,1.359195199,0.025015863,60000000,84800000,120000000,30843,120000000,120000000,0,120000000,120000000,0,0,0,0,0,0,0,0,0,60,20,0.016677242,0.008338621,40,72,50.75,15.08586535,227.5833333,0,0,0,0,0,0,0,0,0,67.66666667,45.5,72,60,0,0,0,0,0,0,2,91,1,72,-1,-1,1,20,30843,0,30843,30843,120000000,0,120000000,120000000,BENIGN
53,201,2,2,84,116,42,42,42,0,58,58,58,0,995024.8756,19900.49751,67,32.90896534,105,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,40,40,9950.248756,9950.248756,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42,58,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31005,1,1,55,111,55,55,55,0,111,111,111,0,5353.975165,64.50572488,31005,0,31005,31005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.25286244,32.25286244,55,111,73.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,110.5,55,111,32,0,0,0,0,0,0,1,55,1,111,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30784,1,1,80,208,80,80,80,0,208,208,208,0,9355.509356,64.96881497,30784,0,30784,30784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.48440748,32.48440748,80,208,122.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,184,80,208,20,0,0,0,0,0,0,1,80,1,208,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,31305,4,2,124,246,31,31,31,0,123,123,123,0,11819.19821,191.6626737,6261,13524.58744,30448,3,30500,10166.66667,17564.16495,30448,3,48,48,0,48,48,0,0,0,0,80,40,127.7751158,63.8875579,31,123,57.28571429,44.89140336,2015.238095,0,0,0,0,0,0,0,0,0,66.83333333,31,123,80,0,0,0,0,0,0,4,124,2,246,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,118451361,2,2,106,204,54,52,53,1.414213562,136,68,102,48.08326112,2.617107962,0.033769135,39500000,68400000,118000000,471,118000000,118000000,0,118000000,118000000,118000000,118000000,0,118000000,118000000,0,0,0,0,40,40,0.016884567,0.016884567,52,136,72.4,36.17734097,1308.8,0,0,0,0,0,0,0,0,1,90.5,53,102,40,0,0,0,0,0,0,2,106,2,204,-1,-1,1,20,30787,0,30787,30787,118000000,0,118000000,118000000,BENIGN
53,229,2,2,82,114,41,41,41,0,57,57,57,0,855895.1965,17467.24891,76.33333333,89.198281,176,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,64,64,8733.624454,8733.624454,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,200,2,2,88,120,44,44,44,0,60,60,60,0,1040000,20000,66.66666667,32.33161507,104,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,40,40,10000,10000,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63,44,60,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31252,4,2,116,122,29,29,29,0,61,61,61,0,7615.512607,191.9877128,6250.4,13784.20661,30907,3,30914,10304.66667,17842.14405,30907,3,3,3,0,3,3,0,0,0,0,80,40,127.9918085,63.99590426,29,61,38.14285714,15.61440117,243.8095238,0,0,0,0,0,0,0,0,0,44.5,29,61,80,0,0,0,0,0,0,4,116,2,122,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,98454823,4,4,124,478,31,31,31,0,123,116,119.5,4.041451884,6.114479531,0.081255542,14100000,37200000,98400000,3,98400000,32800000,56800000,98400000,3,98500000,32800000,56800000,98500000,3,0,0,0,0,96,80,0.040627771,0.040627771,31,123,70.33333333,46.7092068,2181.75,0,0,0,0,0,0,0,0,1,79.125,31,119.5,96,0,0,0,0,0,0,4,124,4,478,-1,-1,3,20,243,0,243,243,98400000,0,98400000,98400000,BENIGN
80,195384,4,3,1409,772,1397,0,352.25,696.505743,766,0,257.3333333,440.5284705,11162.63358,35.82688449,32564,41101.12452,85023,153,195384,65128,55447.2851,108008,2513,91002,45501,59662.84177,87689,3313,0,0,0,0,92,72,20.47250543,15.35437907,0,1397,272.625,526.9694861,277696.8393,0,0,0,1,0,0,0,0,0,311.5714286,352.25,257.3333333,92,0,0,0,0,0,0,4,1409,3,772,8192,116,3,20,0,0,0,0,0,0,0,0,BENIGN
51642,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,5512,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,430889,8,8,592,4520,342,0,74,131.8743991,1460,0,565,741.5722679,11863.84428,37.13253297,28725.93333,50471.98508,176976,1,430889,61555.57143,70784.54012,176976,627,109741,15677.28571,18192.76582,37752,49,0,0,0,0,172,168,18.56626649,18.56626649,0,1460,300.7058824,560.7830201,314477.5956,0,0,0,1,0,0,0,0,1,319.5,74,565,172,0,0,0,0,0,0,8,592,8,4520,8192,4942,7,20,0,0,0,0,0,0,0,0,BENIGN
57486,602,1,1,0,0,0,0,0,0,0,0,0,0,0,3322.259136,602,0,602,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1661.129568,1661.129568,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0,0,0,0,0,0,0,0,BENIGN
80,532039,5,3,651,288,633,0,130.2,281.085752,282,0,96,161.108659,1764.908212,15.03649169,76005.57143,117208.9159,302392,90,532039,133009.75,143715.4043,302392,272,28844,14422,19958.79601,28535,309,0,0,0,0,112,72,9.397807304,5.638684382,0,633,104.3333333,218.6286806,47798.5,0,0,0,1,0,0,0,0,0,117.375,130.2,96,112,0,0,0,0,0,0,5,651,3,288,8192,953,4,20,0,0,0,0,0,0,0,0,BENIGN
53,276,2,2,138,394,69,69,69,0,197,197,197,0,1927536.232,14492.75362,92,156.7513955,273,1,2,2,0,2,2,1,1,0,1,1,0,0,0,0,64,64,7246.376812,7246.376812,69,197,120.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,150.25,69,197,64,0,0,0,0,0,0,2,138,2,394,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,31344,4,2,128,536,32,32,32,0,268,268,268,0,21184.27769,191.424196,6268.8,13630.08876,30648,4,30809,10269.66667,17648.32016,30648,4,4,4,0,4,4,0,0,0,0,80,40,127.6161307,63.80806534,32,268,99.42857143,115.1562086,13260.95238,0,0,0,0,0,0,0,0,0,116,32,268,80,0,0,0,0,0,0,4,128,2,536,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
80,324040,3,1,12,0,6,0,4,3.464101615,0,0,0,0,37.03246513,12.34415504,108013.3333,167212.8806,300627,82,324040,162020,196019.8992,300627,23413,0,0,0,0,0,0,0,0,0,72,32,9.258116282,3.086038761,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
80,195423,3,1,12,0,6,0,4,3.464101615,0,0,0,0,61.40525936,20.46841979,65141,57728.07247,110475,152,195423,97711.5,18050.3148,110475,84948,0,0,0,0,0,0,0,0,0,72,32,15.35131484,5.117104947,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,26883,2,20,0,0,0,0,0,0,0,0,BENIGN
53,31422,2,2,88,200,44,44,44,0,100,100,100,0,9165.552797,127.2993444,10474,18136.30401,31416,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,63.6496722,63.6496722,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83,44,100,64,0,0,0,0,0,0,2,88,2,200,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,15641195,1,5,0,0,0,0,0,0,0,0,0,0,0,0.383602404,3128239,3171816.105,8199660,50610,0,0,0,0,0,15600000,3897646.25,3076898.833,8199660,1392632,0,0,0,0,32,160,0.063933734,0.31966867,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,32,0,0,0,0,0,0,1,0,5,0,8192,17922,0,32,7441535,0,7441535,7441535,8199660,0,8199660,8199660,BENIGN
443,529212,9,8,1833,5467,1486,0,203.6666667,485.7226575,1753,0,683.375,751.2307877,13794.09386,32.12323228,33075.75,57316.97404,171791,47,529212,66151.5,79374.04651,195066,367,341674,48810.57143,67707.04999,171791,47,0,0,0,0,192,172,17.00641709,15.11681519,0,1753,405.5555556,641.0754954,410977.7908,0,0,0,1,0,0,0,0,0,429.4117647,203.6666667,683.375,192,0,0,0,0,0,0,9,1833,8,5467,8192,1038,8,20,0,0,0,0,0,0,0,0,BENIGN
80,445324,3,1,12,0,6,0,4,3.464101615,0,0,0,0,26.94667254,8.982224178,148441.3333,233163.7917,417191,82,445324,222662,275105.5501,417191,28133,0,0,0,0,0,0,0,0,0,72,32,6.736668134,2.245556045,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
53,170,2,2,58,122,29,29,29,0,61,61,61,0,1058823.529,23529.41176,56.66666667,58.48361594,119,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,11764.70588,11764.70588,29,61,41.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,52.25,29,61,64,0,0,0,0,0,0,2,58,2,122,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,15259540,1,5,0,0,0,0,0,0,0,0,0,0,0,0.393196649,3051908,3118145.712,7999974,51042,0,0,0,0,0,15200000,3802124.5,3035063.689,7999974,1208719,0,0,0,0,32,160,0.065532775,0.327663875,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,32,0,0,0,0,0,0,1,0,5,0,8192,17922,0,32,7259566,0,7259566,7259566,7999974,0,7999974,7999974,BENIGN
80,246673,5,3,404,233,386,0,80.8,170.6317673,227,0,77.66666667,129.3612513,2582.366128,32.43159973,35239,38192.87153,106086,140,246673,61668.25,89715.35398,194994,232,129595,64797.5,58390.75667,106086,23509,0,0,0,0,112,72,20.26974983,12.1618499,0,386,70.77777778,139.4558871,19447.94444,0,0,0,1,0,0,0,0,0,79.625,80.8,77.66666667,112,0,0,0,0,0,0,5,404,3,233,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN
80,522133,5,3,651,289,633,0,130.2,281.085752,283,0,96.33333333,161.6859095,1800.307584,15.32176668,74590.42857,112016.1652,292757,35,522133,130533.25,136055.1716,292757,8632,37400,18700,25577.46649,36786,614,0,0,0,0,112,72,9.576104173,5.745662504,0,633,104.4444444,218.7304912,47843.02778,0,0,0,1,0,0,0,0,0,117.5,130.2,96.33333333,112,0,0,0,0,0,0,5,651,3,289,8192,953,4,20,0,0,0,0,0,0,0,0,BENIGN
80,411722,3,1,12,0,6,0,4,3.464101615,0,0,0,0,29.14587999,9.715293329,137240.6667,213996.8394,383821,49,411722,205861,251673.4456,383821,27901,0,0,0,0,0,0,0,0,0,72,32,7.286469997,2.428823332,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
80,5010834,3,1,0,0,0,0,0,0,0,0,0,0,0,0.798270308,1670278,2892168.928,5009867,185,5010834,2505417,3541827.156,5009867,967,0,0,0,0,0,0,0,0,0,104,40,0.598702731,0.199567577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
443,987134,18,23,668,17236,357,0,37.11111111,89.96528016,1806,0,749.3913043,715.3435754,18137.35521,41.53438135,24678.35,59874.73445,178729,0,986723,58042.52941,84518.12616,192855,1,808405,36745.68182,78330.46558,250474,0,0,0,0,0,588,744,18.23460645,23.2997749,0,1806,426.2857143,638.2987024,407425.2334,0,0,0,1,0,0,0,0,1,436.6829268,37.11111111,749.3913043,588,0,0,0,0,0,0,18,668,23,17236,65535,5048,5,32,0,0,0,0,0,0,0,0,BENIGN
80,5728435,3,1,0,0,0,0,0,0,0,0,0,0,0,0.698270994,1909478.333,3306706.415,5727734,99,5728435,2864217.5,4049623.87,5727734,701,0,0,0,0,0,0,0,0,0,104,40,0.523703245,0.174567748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
123,64094248,2,2,96,96,48,48,48,0,48,48,48,0,2.995588621,0.062408096,21400000,36800000,63900000,94171,64000000,64000000,0,64000000,64000000,64000000,64000000,0,64000000,64000000,0,0,0,0,64,64,0.031204048,0.031204048,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,94739,0,94739,94739,63900000,0,63900000,63900000,BENIGN
53,207000,1,1,45,61,45,45,45,0,61,61,61,0,512.0772947,9.661835749,207000,0,207000,207000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.830917874,4.830917874,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45,61,32,0,0,0,0,0,0,1,45,1,61,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
41580,74,1,1,0,0,0,0,0,0,0,0,0,0,0,27027.02703,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,533,0,32,0,0,0,0,0,0,0,0,BENIGN
41581,55,1,1,0,0,0,0,0,0,0,0,0,0,0,36363.63636,55,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,542,0,32,0,0,0,0,0,0,0,0,BENIGN
37234,23,1,1,0,0,0,0,0,0,0,0,0,0,0,86956.52174,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,43478.26087,43478.26087,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,723,0,32,0,0,0,0,0,0,0,0,BENIGN
44597,81,1,1,0,0,0,0,0,0,0,0,0,0,0,24691.35802,81,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12345.67901,12345.67901,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,244,0,32,0,0,0,0,0,0,0,0,BENIGN
53,207537,2,2,68,100,34,34,34,0,50,50,50,0,809.4942107,19.27367168,69179,119778.2436,207487,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,64,64,9.636835841,9.636835841,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34,50,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
389,106765957,22,13,2986,6356,1305,0,135.7272727,379.2933507,2910,0,488.9230769,897.6077894,87.49980108,0.32781985,3140175.206,18300000,107000000,0,107000000,5084088.048,23300000,107000000,3,107000000,8897158.917,30800000,107000000,3,0,0,0,0,728,408,0.206058191,0.121761659,0,2910,259.5,627.4245999,393661.6286,0,0,0,1,0,0,0,0,0,266.9142857,135.7272727,488.9230769,728,0,0,0,0,0,0,22,2986,13,6356,65535,0,10,32,19829,0,19829,19829,107000000,0,107000000,107000000,BENIGN
3268,106799124,22,13,2986,6356,1305,0,135.7272727,379.2933507,2910,0,488.9230769,897.6077894,87.47262758,0.327718044,3141150.706,18300000,107000000,1,107000000,5085668.857,23300000,107000000,1,107000000,8899920.75,30800000,107000000,3,0,0,0,0,728,408,0.205994199,0.121723845,0,2910,259.5,627.4245999,393661.6286,0,0,0,1,0,0,0,0,0,266.9142857,135.7272727,488.9230769,728,0,0,0,0,0,0,22,2986,13,6356,65535,0,10,32,32447,0,32447,32447,107000000,0,107000000,107000000,BENIGN
41577,14,1,1,0,0,0,0,0,0,0,0,0,0,0,142857.1429,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,71428.57143,71428.57143,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,541,0,32,0,0,0,0,0,0,0,0,BENIGN
41578,49,1,1,0,0,0,0,0,0,0,0,0,0,0,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20408.16327,20408.16327,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,1219,0,32,0,0,0,0,0,0,0,0,BENIGN
41576,50,1,1,0,0,0,0,0,0,0,0,0,0,0,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20000,20000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,563,0,32,0,0,0,0,0,0,0,0,BENIGN
41579,50,1,1,0,0,0,0,0,0,0,0,0,0,0,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20000,20000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,541,0,32,0,0,0,0,0,0,0,0,BENIGN
443,770,4,0,37,0,37,0,9.25,18.5,0,0,0,0,48051.94805,5194.805195,256.6666667,384.364844,699,4,770,256.6666667,384.364844,699,4,0,0,0,0,0,0,0,0,0,128,0,5194.805195,0,0,37,7.4,16.54690303,273.8,0,0,0,0,1,0,0,0,0,9.25,9.25,0,128,0,0,0,0,0,0,4,37,0,0,65535,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,751111,10,12,731,5435,421,0,73.1,132.6913294,1806,0,452.9166667,706.9636044,8209.172812,29.28994516,35767.19048,69201.60661,173808,1,575035,63892.77778,84944.7909,176650,1,577303,52482.09091,89064.7266,221517,1,0,0,0,0,332,392,13.31361144,15.97633372,0,1806,268.0869565,544.3198352,296284.083,0,0,0,1,0,0,0,0,1,280.2727273,73.1,452.9166667,332,0,0,0,0,0,0,10,731,12,5435,65535,5111,5,32,0,0,0,0,0,0,0,0,BENIGN
443,807857,12,13,732,7680,421,0,61,123.4076762,1806,0,590.7692308,773.7538534,10412.73394,30.9460709,33660.70833,69061.60235,181836,1,807829,73439,90096.073,185521,3,626152,52179.33333,94062.60729,252124,1,0,0,0,0,396,424,14.85411403,16.09195687,0,1806,323.5384615,607.0261431,368480.7385,0,0,0,1,0,0,0,0,1,336.48,61,590.7692308,396,0,0,0,0,0,0,12,732,13,7680,65535,5112,5,32,0,0,0,0,0,0,0,0,BENIGN
443,840747,11,13,732,6651,421,0,66.54545455,127.8533251,1806,0,511.6153846,730.7455711,8781.476473,28.54604298,36554.21739,70840.66114,179174,1,840661,84066.1,90579.14648,182324,1,661573,55131.08333,101890.5842,293822,1,0,0,0,0,364,424,13.08360303,15.46243995,0,1806,295.32,571.6369565,326768.81,0,0,0,1,0,0,0,0,1,307.625,66.54545455,511.6153846,364,0,0,0,0,0,0,11,732,13,6651,65535,5112,5,32,0,0,0,0,0,0,0,0,BENIGN
443,754127,10,11,732,4230,421,0,73.2,132.7460399,1806,0,384.5454545,676.4674957,6579.793589,27.84676852,37706.35,70497.49822,173972,3,578549,64283.22222,84926.18898,176573,4,580155,58015.5,92652.359,224810,3,0,0,0,0,332,360,13.26036596,14.58640256,0,1806,225.5454545,502.1728717,252177.5931,0,0,0,1,0,0,0,0,1,236.2857143,73.2,384.5454545,332,0,0,0,0,0,0,10,732,11,4230,65535,5112,5,32,0,0,0,0,0,0,0,0,BENIGN
80,5465558,3,1,0,0,0,0,0,0,0,0,0,0,0,0.731855741,1821852.667,3154748.121,5464642,127,5465558,2732779,3863437.705,5464642,916,0,0,0,0,0,0,0,0,0,104,40,0.548891806,0.182963935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
40868,16,1,1,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,62500,62500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,349,252,0,32,0,0,0,0,0,0,0,0,BENIGN
57524,746,1,1,0,0,0,0,0,0,0,0,0,0,0,2680.965147,746,0,746,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1340.482574,1340.482574,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0,0,0,0,0,0,0,0,BENIGN
55947,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,47619.04762,47619.04762,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,179,333,0,32,0,0,0,0,0,0,0,0,BENIGN
44814,53,1,1,0,0,0,0,0,0,0,0,0,0,0,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,367,558,0,32,0,0,0,0,0,0,0,0,BENIGN
443,1127,5,0,37,0,37,0,7.4,16.54690303,0,0,0,0,32830.52351,4436.557232,281.75,454.8540975,960,0,1127,281.75,454.8540975,960,0,0,0,0,0,0,0,0,0,0,160,0,4436.557232,0,0,37,6.166666667,15.10518675,228.1666667,0,0,0,0,1,0,0,0,0,7.4,7.4,0,160,0,0,0,0,0,0,5,37,0,0,65535,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,1459,4,0,37,0,37,0,9.25,18.5,0,0,0,0,25359.8355,2741.603838,486.3333333,747.1153414,1349,49,1459,486.3333333,747.1153414,1349,49,0,0,0,0,0,0,0,0,0,128,0,2741.603838,0,0,37,7.4,16.54690303,273.8,0,0,0,0,1,0,0,0,0,9.25,9.25,0,128,0,0,0,0,0,0,4,37,0,0,65535,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,1394,4,0,37,0,37,0,9.25,18.5,0,0,0,0,26542.32425,2869.440459,464.6666667,661.8892153,1228,50,1394,464.6666667,661.8892153,1228,50,0,0,0,0,0,0,0,0,0,128,0,2869.440459,0,0,37,7.4,16.54690303,273.8,0,0,0,0,1,0,0,0,0,9.25,9.25,0,128,0,0,0,0,0,0,4,37,0,0,65535,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
